190 702.708955 703.358209 1.019463 1.021329
191 703.358209 704.007463 1.017600 1.019463
192 704.007463 704.656716 1.015741 1.017600
193 704.656716 705.305970 1.013886 1.015741
194 705.305970 705.955224 1.012034 1.013886
195 705.955224 706.604478 1.010185 1.012034
196 706.604478 707.253731 1.008340 1.010185
197 707.253731 707.902985 1.006498 1.008340
198 707.902985 708.552239 1.004659 1.006498
199 708.552239 709.201493 1.002824 1.004659
200 709.201493 709.850746 1.000992 1.002824
201 709.850746 710.500000 0.999164 1.000992
202 710.500000 711.149254 0.997338 0.999164
203 711.149254 711.798507 0.995517 0.997338
204 711.798507 712.447761 0.993698 0.995517
205 712.447761 713.097015 0.991883 0.993698
206 713.097015 713.746269 0.990071 0.991883
207 713.746269 714.395522 0.988262 0.990071
208 714.395522 715.044776 0.986457 0.988262
209 715.044776 715.694030 0.984655 0.986457
210 715.694030 716.343284 0.982856 0.984655
211 716.343284 716.992537 0.981061 0.982856
212 716.992537 717.641791 0.979268 0.981061
213 717.641791 718.291045 0.977479 0.979268
214 718.291045 718.940299 0.975694 0.977479
215 718.940299 719.589552 0.973911 0.975694
216 719.589552 720.238806 0.972132 0.973911
217 720.238806 720.888060 0.970355 0.972132
218 720.888060 721.537313 0.968583 0.970355
219 721.537313 722.186567 0.966813 0.968583
220 722.186567 722.835821 0.965046 0.966813
221 722.835821 723.485075 0.963283 0.965046
222 723.485075 724.134328 0.961522 0.963283
223 724.134328 724.783582 0.959765 0.961522
224 724.783582 725.432836 0.958011 0.959765
225 725.432836 726.082090 0.956261 0.958011
226 726.082090 726.731343 0.954513 0.956261
227 726.731343 727.380597 0.952768 0.954513
228 727.380597 728.029851 0.951027 0.952768
229 728.029851 728.679104 0.949288 0.951027
230 728.679104 729.328358 0.947553 0.949288
231 729.328358 729.977612 0.945821 0.947553
232 729.977612 730.626866 0.944092 0.945821
233 730.626866 731.276119 0.942366 0.944092
234 731.276119 731.925373 0.940643 0.942366
235 731.925373 732.574627 0.938923 0.940643
236 732.574627 733.223881 0.937206 0.938923
237 733.223881 733.873134 0.935492 0.937206
238 733.873134 734.522388 0.933781 0.935492
239 734.522388 735.171642 0.932074 0.933781
240 735.171642 735.820896 0.930369 0.932074
241 735.820896 736.470149 0.928667 0.930369
242 736.470149 737.119403 0.926968 0.928667
243 737.119403 737.768657 0.925273 0.926968
244 737.768657 738.417910 0.923580 0.925273
245 738.417910 739.067164 0.921890 0.923580
